Time,green_bay_packers
2024-08-22,1.8019863164864272
2024-08-23,1.8019863164864272
2024-08-24,6.607283160450233
2024-08-25,3.6039726329728543
2024-08-26,3.0033105274773786
2024-08-27,3.6039726329728543
2024-08-28,3.0033105274773786
2024-08-29,2.402648421981903
2024-08-30,2.402648421981903
2024-08-31,2.402648421981903
2024-09-01,3.0033105274773786
2024-09-02,2.402648421981903
2024-09-03,1.8019863164864272
2024-09-04,2.402648421981903
2024-09-05,3.6039726329728543
2024-09-06,11.412580004414039
2024-09-07,60.06621054954757
2024-09-08,6.607283160450233
2024-09-09,3.6039726329728543
2024-09-10,3.0033105274773786
2024-09-11,1.8019863164864272
2024-09-12,1.8019863164864272
2024-09-13,2.402648421981903
2024-09-14,2.402648421981903
2024-09-15,16.818538953873322
2024-09-16,4.2046347384683305
2024-09-17,2.402648421981903
2024-09-18,2.402648421981903
2024-09-19,1.8019863164864272
2024-09-20,2.402648421981903
2024-09-21,2.402648421981903
2024-09-22,16.217876848377845
2024-09-23,4.2046347384683305
2024-09-24,2.402648421981903
2024-09-25,1.8019863164864272
2024-09-26,1.8019863164864272
2024-09-27,2.402648421981903
2024-09-28,3.0033105274773786
2024-09-29,24.627146325314506
2024-09-30,3.6039726329728543
2024-10-01,2.402648421981903
2024-10-02,1.8019863164864272
2024-10-03,1.8019863164864272
2024-10-04,2.402648421981903
2024-10-05,2.402648421981903
2024-10-06,18.019863164864272
2024-10-07,5.405958949459281
2024-10-08,2.402648421981903
2024-10-09,1.8019863164864272
2024-10-10,1.8019863164864272
2024-10-11,2.402648421981903
2024-10-12,2.402648421981903
2024-10-13,18.019863164864272
2024-10-14,4.2046347384683305
2024-10-15,2.402648421981903
2024-10-16,2.402648421981903
2024-10-17,1.8019863164864272
2024-10-18,2.402648421981903
2024-10-19,2.402648421981903
2024-10-20,18.019863164864272
2024-10-21,4.2046347384683305
2024-10-22,2.402648421981903
2024-10-23,1.8019863164864272
2024-10-24,1.8019863164864272
2024-10-25,2.402648421981903
2024-10-26,2.402648421981903
2024-10-27,16.818538953873322
2024-10-28,4.2046347384683305
2024-10-29,2.402648421981903
2024-10-30,1.8019863164864272
2024-10-31,3.0033105274773786
2024-11-01,3.0033105274773786
2024-11-02,2.402648421981903
2024-11-03,15.016552637386892
2024-11-04,6.607283160450233
2024-11-05,2.402648421981903
2024-11-06,1.2013242109909514
2024-11-07,1.2013242109909514
2024-11-08,1.2013242109909514
2024-11-09,1.2013242109909514
2024-11-10,5.405958949459281
2024-11-11,3.0033105274773786
2024-11-12,1.2013242109909514
2024-11-13,2.402648421981903
2024-11-14,1.8019863164864272
2024-11-15,1.8019863164864272
2024-11-16,1.8019863164864272
2024-11-17,14.415890531891417
2024-11-18,3.6039726329728543
2024-11-19,1.8019863164864272
2024-11-20,1.8019863164864272
2024-11-21,1.8019863164864272
2024-11-22,1.8019863164864272
2024-11-23,1.8019863164864272
2024-11-24,11.412580004414039
2024-11-25,7.207945265945709
2024-11-26,2.402648421981903
2024-11-27,2.402648421981903
2024-11-28,7.207945265945709
2024-11-29,24.627146325314506
2024-11-30,2.402648421981903
2024-12-01,3.6039726329728543
2024-12-02,2.402648421981903
2024-12-03,1.8019863164864272
2024-12-04,1.8019863164864272
2024-12-05,4.805296843963806
2024-12-06,22.2244979033326
2024-12-07,2.402648421981903
2024-12-08,3.0033105274773786
2024-12-09,1.8019863164864272
2024-12-10,1.8019863164864272
2024-12-11,1.8019863164864272
2024-12-12,1.8019863164864272
2024-12-13,1.8019863164864272
2024-12-14,1.8019863164864272
2024-12-15,6.006621054954757
2024-12-16,15.617214742882368
2024-12-17,3.0033105274773786
2024-12-18,1.8019863164864272
2024-12-19,1.8019863164864272
2024-12-20,1.8019863164864272
2024-12-21,2.402648421981903
2024-12-22,4.805296843963806
2024-12-23,6.607283160450233
2024-12-24,22.2244979033326
2024-12-25,3.6039726329728543
2024-12-26,2.402648421981903
2024-12-27,2.402648421981903
2024-12-28,2.402648421981903
2024-12-29,15.617214742882368
2024-12-30,9.009931582432136
2024-12-31,2.402648421981903
2025-01-01,1.8019863164864272
2025-01-02,1.8019863164864272
2025-01-03,1.8019863164864272
2025-01-04,2.402648421981903
2025-01-05,18.019863164864272
2025-01-06,4.805296843963806
2025-01-07,1.8019863164864272
2025-01-08,1.8019863164864272
2025-01-09,1.8019863164864272
2025-01-10,1.8019863164864272
2025-01-11,3.0033105274773786
2025-01-12,25.22780843080998
2025-01-13,15.016552637386892
2025-01-14,2.402648421981903
2025-01-15,1.2013242109909514
2025-01-16,1.2013242109909514
2025-01-17,1.2013242109909514
2025-01-18,1.2013242109909514
2025-01-19,1.8019863164864272
2025-01-20,1.2013242109909514
2025-01-21,0.6006621054954757
2025-01-22,0.6006621054954757
2025-01-23,0.6006621054954757
2025-01-24,0.6006621054954757
2025-01-25,0.6006621054954757
2025-01-26,1.2013242109909514
2025-01-27,1.2013242109909514
2025-01-28,1.2013242109909514
2025-01-29,0.6006621054954757
2025-01-30,0.6006621054954757
2025-01-31,0.6006621054954757
2025-02-01,0.6006621054954757
2025-02-02,1.2013242109909514
2025-02-03,0.6006621054954757
2025-02-04,0.6006621054954757
2025-02-05,0.6006621054954757
2025-02-06,1.2013242109909514
2025-02-07,1.2013242109909514
2025-02-08,1.2013242109909514
2025-02-09,1.2013242109909514
2025-02-10,1.8019863164864272
2025-02-11,1.2013242109909514
2025-02-12,0.6006621054954757
2025-02-13,1.2013242109909514
2025-02-14,0.6006621054954757
2025-02-15,0.6006621054954757
2025-02-16,0.6006621054954757
2025-02-17,0.6006621054954757
2025-02-18,0.6006621054954757
2025-02-19,0.6006621054954757
2025-02-20,0.6006621054954757
2025-02-21,0.6006621054954757
2025-02-22,0.6006621054954757
2025-02-23,0.6006621054954757
2025-02-24,0.6006621054954757
2025-02-25,0.6006621054954757
2025-02-26,0.6006621054954757
2025-02-27,0.6006621054954757
2025-02-28,0.6006621054954757
2025-03-01,0.6006621054954757
2025-03-02,0.6006621054954757
2025-03-03,0.6006621054954757
2025-03-04,1.2013242109909514
2025-03-05,1.2013242109909514
2025-03-06,1.2013242109909514
2025-03-07,1.2013242109909514
2025-03-08,1.2013242109909514
2025-03-09,1.2013242109909514
2025-03-10,2.402648421981903
2025-03-11,1.8019863164864272
2025-03-12,1.8019863164864272
2025-03-13,1.2013242109909514
2025-03-14,1.2013242109909514
2025-03-15,1.2013242109909514
2025-03-16,1.2013242109909514
2025-03-17,1.2013242109909514
2025-03-18,1.2013242109909514
2025-03-19,1.2013242109909514
2025-03-20,1.2013242109909514
2025-03-21,0.6006621054954757
2025-03-22,0.6006621054954757
2025-03-23,0.6006621054954757
2025-03-24,0.6006621054954757
2025-03-25,1.2013242109909514
2025-03-26,1.2013242109909514
2025-03-27,0.6006621054954757
2025-03-28,0.6006621054954757
2025-03-29,0.6006621054954757
2025-03-30,0.6006621054954757
2025-03-31,0.6006621054954757
2025-04-01,0.6006621054954757
2025-04-02,0.6006621054954757
2025-04-03,0.6006621054954757
2025-04-04,0.6006621054954757
2025-04-05,0.6006621054954757
2025-04-06,0.6006621054954757
2025-04-07,0.6006621054954757
2025-04-08,0.6006621054954757
2025-04-09,0.6006621054954757
2025-04-10,0.6006621054954757
2025-04-11,0.6006621054954757
2025-04-12,0.6006621054954757
2025-04-13,0.6006621054954757
2025-04-14,0.6006621054954757
2025-04-15,0.6006621054954757
2025-04-16,0.6006621054954757
2025-04-17,0.6006621054954757
2025-04-18,0.6006621054954757
2025-04-19,0.6006621054954757
2025-04-20,0.6006621054954757
2025-04-21,0.6006621054954757
2025-04-22,0.6006621054954757
2025-04-23,0.9009931582432136
2025-04-24,1.0511586846170826
2025-04-25,4.2046347384683305
2025-04-26,4.054469212094461
2025-04-27,2.1023173692341652
2025-04-28,1.2013242109909514
2025-04-29,1.0511586846170826
2025-04-30,0.6006621054954757
2025-05-01,0.9009931582432136
2025-05-02,0.9009931582432136
2025-05-03,0.9009931582432136
2025-05-04,0.6006621054954757
2025-05-05,0.6006621054954757
2025-05-06,0.6006621054954757
2025-05-07,0.6006621054954757
2025-05-08,0.9009931582432136
2025-05-09,0.6006621054954757
2025-05-10,0.9009931582432136
2025-05-11,0.6006621054954757
2025-05-12,1.0511586846170826
2025-05-13,1.0511586846170826
2025-05-14,1.5016552637386893
2025-05-15,2.1023173692341652
2025-05-16,0.9009931582432136
2025-05-17,0.6006621054954757
2025-05-18,0.6006621054954757
2025-05-19,0.6006621054954757
2025-05-20,0.6006621054954757
2025-05-21,0.9009931582432136
2025-05-22,0.6006621054954757
2025-05-23,0.6006621054954757
2025-05-24,0.6006621054954757
2025-05-25,0.6006621054954757
2025-05-26,0.6006621054954757
2025-05-27,0.6006621054954757
2025-05-28,0.6006621054954757
2025-05-29,0.6006621054954757
2025-05-30,0.6006621054954757
2025-05-31,0.6006621054954757
2025-06-01,0.6006621054954757
2025-06-02,0.6006621054954757
2025-06-03,0.6006621054954757
2025-06-04,0.6006621054954757
2025-06-05,0.6006621054954757
2025-06-06,0.6006621054954757
2025-06-07,0.6006621054954757
2025-06-08,0.6006621054954757
2025-06-09,0.9009931582432136
2025-06-10,0.6006621054954757
2025-06-11,0.6006621054954757
2025-06-12,0.6006621054954757
2025-06-13,0.6006621054954757
2025-06-14,0.6006621054954757
2025-06-15,0.6006621054954757
2025-06-16,0.6006621054954757
2025-06-17,0.6006621054954757
2025-06-18,0.6006621054954757
2025-06-19,0.6006621054954757
2025-06-20,0.6006621054954757
2025-06-21,0.6006621054954757
2025-06-22,0.6006621054954757
2025-06-23,0.6006621054954757
2025-06-24,0.6006621054954757
2025-06-25,0.6006621054954757
2025-06-26,0.6006621054954757
2025-06-27,0.6006621054954757
2025-06-28,0.6006621054954757
2025-06-29,0.6006621054954757
2025-06-30,0.6006621054954757
2025-07-01,0.6006621054954757
2025-07-02,0.6006621054954757
2025-07-03,0.6006621054954757
2025-07-04,0.6006621054954757
2025-07-05,0.6006621054954757
2025-07-06,0.6006621054954757
2025-07-07,0.6006621054954757
2025-07-08,0.6006621054954757
2025-07-09,0.6006621054954757
2025-07-10,0.6006621054954757
2025-07-11,0.6006621054954757
2025-07-12,0.6006621054954757
2025-07-13,0.6006621054954757
2025-07-14,0.6006621054954757
2025-07-15,0.6006621054954757
2025-07-16,0.6006621054954757
2025-07-17,0.6006621054954757
2025-07-18,0.6006621054954757
2025-07-19,0.6006621054954757
2025-07-20,0.6006621054954757
2025-07-21,0.6006621054954757
2025-07-22,0.9009931582432136
2025-07-23,0.9009931582432136
2025-07-24,1.2013242109909514
2025-07-25,0.9009931582432136
2025-07-26,0.9009931582432136
2025-07-27,0.9009931582432136
2025-07-28,0.9009931582432136
2025-07-29,0.6006621054954757
2025-07-30,0.6006621054954757
2025-07-31,0.9009931582432136
2025-08-01,0.9009931582432136
2025-08-02,1.2013242109909514
2025-08-03,1.2013242109909514
2025-08-04,0.9009931582432136
2025-08-05,0.9009931582432136
2025-08-06,0.9009931582432136
2025-08-07,1.2013242109909514
2025-08-08,1.2013242109909514
2025-08-09,2.1023173692341652
2025-08-10,4.504965791216068
2025-08-11,1.2013242109909514
2025-08-12,1.2013242109909514
2025-08-13,0.9009931582432136
2025-08-14,0.9009931582432136
2025-08-15,0.9009931582432136
2025-08-16,3.3036415802251167
2025-08-17,1.5016552637386893
2025-08-18,1.2013242109909514
2025-08-19,0.9009931582432136
2025-08-20,0.9009931582432136
2025-08-21,1.2013242109909514
2025-08-22,1.2013242109909514
2025-08-23,3.904303685720592
2025-08-24,2.1023173692341652
2025-08-25,1.8019863164864272
2025-08-26,1.8019863164864272
2025-08-27,1.8019863164864272
2025-08-28,4.2046347384683305
2025-08-29,3.904303685720592
2025-08-30,2.402648421981903
2025-08-31,2.1023173692341652
2025-09-01,1.8019863164864272
2025-09-02,1.8019863164864272
2025-09-03,1.5016552637386893
2025-09-04,1.8019863164864272
2025-09-05,2.1023173692341652
2025-09-06,2.1023173692341652
2025-09-07,14.716221584639156
2025-09-08,4.805296843963806
2025-09-09,2.7029794747296405
2025-09-10,2.1023173692341652
2025-09-11,6.006621054954757
2025-09-12,25.52813948355772
2025-09-13,2.402648421981903
2025-09-14,3.3036415802251167
2025-09-15,2.402648421981903
2025-09-16,1.8019863164864272
2025-09-17,1.5016552637386893
2025-09-18,1.8019863164864272
2025-09-19,1.8019863164864272
2025-09-20,2.1023173692341652
2025-09-21,15.617214742882368
2025-09-22,3.3036415802251167
2025-09-23,1.8019863164864272
2025-09-24,1.5016552637386893
2025-09-25,1.2013242109909514
2025-09-26,1.5016552637386893
2025-09-27,1.5016552637386893
2025-09-28,6.607283160450233
2025-09-29,24.927477378062243
2025-09-30,1.8019863164864272
2025-10-01,1.2013242109909514
2025-10-02,1.2013242109909514
2025-10-03,1.2013242109909514
2025-10-04,1.5016552637386893
2025-10-05,5.105627896711543
2025-10-06,2.402648421981903
2025-10-07,1.5016552637386893
2025-10-08,1.2013242109909514
2025-10-09,1.2013242109909514
2025-10-10,1.5016552637386893
2025-10-11,1.5016552637386893
2025-10-12,15.016552637386892
2025-10-13,4.2046347384683305
2025-10-14,1.8019863164864272
2025-10-15,1.5016552637386893
2025-10-16,1.2013242109909514
2025-10-17,1.8019863164864272
2025-10-18,1.8019863164864272
2025-10-19,15.016552637386892
2025-10-20,4.2046347384683305
2025-10-21,1.8019863164864272
2025-10-22,1.5016552637386893
2025-10-23,1.2013242109909514
2025-10-24,1.5016552637386893
2025-10-25,1.5016552637386893
2025-10-26,6.306952107702495
2025-10-27,18.019863164864272
2025-10-28,2.1023173692341652
2025-10-29,1.5016552637386893
2025-10-30,1.2013242109909514
2025-10-31,1.5016552637386893
2025-11-01,1.8019863164864272
2025-11-02,16.217876848377845
2025-11-03,3.3036415802251167
2025-11-04,1.8019863164864272
2025-11-05,1.5016552637386893
2025-11-06,1.5016552637386893
2025-11-07,1.5016552637386893
2025-11-08,1.5016552637386893
2025-11-09,4.2046347384683305
2025-11-10,4.504965791216068
2025-11-11,21.924166850584864
2025-11-12,1.8019863164864272
2025-11-13,1.2013242109909514
2025-11-14,1.2013242109909514
2025-11-15,1.5016552637386893
2025-11-16,13.815228426395942
2025-11-17,3.3036415802251167
2025-11-18,1.5016552637386893
2025-11-19,1.2013242109909514
2025-11-20,1.2013242109909514
2025-11-21,1.5016552637386893
2025-11-22,1.8019863164864272
2025-11-23,9.610593687927611
2025-11-24,3.3036415802251167
2025-11-25,1.5016552637386893
2025-11-26,1.8019863164864272
2025-11-27,18.920856323107486
2025-11-28,4.504965791216068
2025-11-29,2.1023173692341652
2025-11-30,2.7029794747296405
2025-12-01,2.1023173692341652
2025-12-02,1.8019863164864272
2025-12-03,1.5016552637386893
2025-12-04,1.5016552637386893
2025-12-05,2.1023173692341652
2025-12-06,2.1023173692341652
2025-12-07,13.514897373648203
2025-12-08,9.610593687927611
2025-12-09,2.1023173692341652
2025-12-10,1.8019863164864272
2025-12-11,1.8019863164864272
2025-12-12,1.8019863164864272
2025-12-13,2.1774001324210994
2025-12-14,12.388655925844187
2025-12-15,9.685676451114546
2025-12-16,2.1774001324210994
2025-12-17,1.4265725005517549
2025-12-18,1.6518207901125583
2025-12-19,1.8019863164864272
2025-12-20,4.504965791216068
2025-12-21,23.876318693445157
2025-12-22,3.6039726329728543
2025-12-23,2.3275656587949687
2025-12-24,1.8019863164864272
2025-12-25,2.8531450011035098
2025-12-26,3.9793864489075266
2025-12-27,5.931538291767822
2025-12-28,29.432443169278308
2025-12-29,2.7029794747296405
2025-12-30,1.8019863164864272
2025-12-31,1.8019863164864272
2026-01-01,1.8019863164864272
2026-01-02,1.4265725005517549
2026-01-03,1.9521518428602962
2026-01-04,10.061090267049218
2026-01-05,3.6039726329728543
2026-01-06,1.8019863164864272
2026-01-07,1.4265725005517549
2026-01-08,1.4265725005517549
2026-01-09,1.9521518428602962
2026-01-10,5.405958949459281
2026-01-11,45.049657912160676
2026-01-12,3.1534760538512474
2026-01-13,2.252482895608034
2026-01-14,1.3514897373648203
2026-01-15,1.3514897373648203
2026-01-16,1.3514897373648203
2026-01-17,1.3514897373648203
2026-01-18,1.8019863164864272
2026-01-19,1.3514897373648203
2026-01-20,1.3514897373648203
2026-01-21,0.9009931582432136
2026-01-22,0.9009931582432136
2026-01-23,0.9009931582432136
2026-01-24,0.9009931582432136
2026-01-25,0.9009931582432136
2026-01-26,0.9009931582432136
2026-01-27,0.9009931582432136
2026-01-28,0.9009931582432136
2026-01-29,0.9009931582432136
2026-01-30,0.9009931582432136
2026-01-31,0.9009931582432136
2026-02-01,0.9009931582432136
2026-02-02,0.9009931582432136
2026-02-03,0.4504965791216068
2026-02-04,0.4504965791216068
2026-02-05,0.4504965791216068
2026-02-06,0.9009931582432136
2026-02-07,0.9009931582432136
2026-02-08,0.9009931582432136
2026-02-09,0.9009931582432136
2026-02-10,0.9009931582432136
2026-02-11,0.4504965791216068
2026-02-12,0.4504965791216068
2026-02-13,0.4504965791216068
2026-02-14,0.4504965791216068
2026-02-15,0.9009931582432136
2026-02-16,0.4504965791216068
2026-02-17,0.4504965791216068
2026-02-18,0.9009931582432136
2026-02-19,0.4504965791216068
2026-02-20,0.4504965791216068
2026-02-21,0.4504965791216068
2026-02-22,0.4504965791216068
2026-02-23,0.4504965791216068
2026-02-24,0.4504965791216068
2026-02-25,0.4504965791216068
2026-02-26,0.4504965791216068
2026-02-27,0.4504965791216068
2026-02-28,0.4504965791216068
2026-03-01,0.4504965791216068
2026-03-02,0.4504965791216068
2026-03-03,0.4504965791216068
2026-03-04,0.4504965791216068
2026-03-05,0.4504965791216068
2026-03-06,0.9009931582432136
2026-03-07,0.9009931582432136
2026-03-08,0.9009931582432136
2026-03-09,1.3514897373648203
2026-03-10,1.8019863164864272
2026-03-11,1.3514897373648203
2026-03-12,0.9009931582432136
2026-03-13,0.9009931582432136
2026-03-14,0.9009931582432136
2026-03-15,0.9009931582432136
2026-03-16,0.4504965791216068
2026-03-17,0.9009931582432136
2026-03-18,0.9009931582432136
2026-03-19,0.4504965791216068
2026-03-20,0.4504965791216068
2026-03-21,0.4504965791216068
2026-03-22,0.4504965791216068
2026-03-23,0.4504965791216068
2026-03-24,0.4504965791216068
2026-03-25,0.4504965791216068
2026-03-26,0.4504965791216068
2026-03-27,0.4504965791216068
2026-03-28,0.4504965791216068
2026-03-29,0.4504965791216068
2026-03-30,0.4504965791216068
2026-03-31,0.4504965791216068
2026-04-01,0.4504965791216068
2026-04-02,0.4504965791216068
2026-04-03,0.4504965791216068
2026-04-04,0.4504965791216068
2026-04-05,0.4504965791216068
2026-04-06,0.4504965791216068
2026-04-07,0.9009931582432136
2026-04-08,0.4504965791216068
2026-04-09,0.4504965791216068
2026-04-10,0.9009931582432136
2026-04-11,0.9009931582432136
2026-04-12,0.4504965791216068
2026-04-13,0.4504965791216068
2026-04-14,0.4504965791216068
2026-04-15,0.9009931582432136
2026-04-16,0.4504965791216068
2026-04-17,0.4504965791216068
2026-04-18,0.4504965791216068
2026-04-19,0.4504965791216068
2026-04-20,0.4504965791216068
2026-04-21,0.4504965791216068
2026-04-22,0.9009931582432136
2026-04-23,0.9009931582432136
2026-04-24,1.3514897373648203
2026-04-25,3.1534760538512474
2026-04-26,1.8019863164864272
2026-04-27,0.9009931582432136
2026-04-28,0.9009931582432136
2026-04-29,0.9009931582432136
2026-04-30,0.4504965791216068
2026-05-01,0.4504965791216068
2026-05-02,0.4504965791216068
2026-05-03,0.9009931582432136
2026-05-04,0.9009931582432136
2026-05-05,0.9009931582432136
2026-05-06,0.4504965791216068
2026-05-07,0.4504965791216068
2026-05-08,0.9009931582432136
2026-05-09,0.9009931582432136
2026-05-10,0.9009931582432136
2026-05-11,0.4504965791216068
2026-05-12,0.9009931582432136
2026-05-13,0.9009931582432136
2026-05-14,1.3514897373648203
2026-05-15,1.8019863164864272
2026-05-16,0.9009931582432136
2026-05-17,0.9009931582432136
2026-05-18,0.9009931582432136
2026-05-19,0.4504965791216068
2026-05-20,0.9009931582432136
2026-05-21,0.4504965791216068
2026-05-22,0.4504965791216068
2026-05-23,0.4504965791216068
2026-05-24,0.4504965791216068
2026-05-25,0.4504965791216068
2026-05-26,0.9009931582432136
2026-05-27,0.9009931582432136
2026-05-28,0.9009931582432136
2026-05-29,0.9009931582432136
2026-05-30,0.4504965791216068
2026-05-31,0.4504965791216068
