Time,maps
2022-06-08,92.0
2022-06-09,89.0
2022-06-10,90.0
2022-06-11,65.0
2022-06-12,61.0
2022-06-13,92.0
2022-06-14,88.0
2022-06-15,96.0
2022-06-16,91.0
2022-06-17,84.0
2022-06-18,64.0
2022-06-19,57.0
2022-06-20,86.0
2022-06-21,96.0
2022-06-22,95.0
2022-06-23,100.0
2022-06-24,86.0
2022-06-25,64.0
2022-06-26,60.0
2022-06-27,95.0
2022-06-28,92.0
2022-06-29,97.0
2022-06-30,92.0
2022-07-01,84.0
2022-07-02,60.0
2022-07-03,58.0
2022-07-04,61.0
2022-07-05,89.0
2022-07-06,90.0
2022-07-07,91.0
2022-07-08,85.0
2022-07-09,63.0
2022-07-10,59.0
2022-07-11,95.0
2022-07-12,93.0
2022-07-13,93.0
2022-07-14,92.0
2022-07-15,87.0
2022-07-16,67.0
2022-07-17,61.0
2022-07-18,92.0
2022-07-19,94.0
2022-07-20,94.0
2022-07-21,89.0
2022-07-22,86.0
2022-07-23,62.0
2022-07-24,62.0
2022-07-25,87.0
2022-07-26,96.0
2022-07-27,96.0
2022-07-28,91.0
2022-07-29,87.0
2022-07-30,64.0
2022-07-31,61.0
2022-08-01,91.0
2022-08-02,93.0
2022-08-03,89.0
2022-08-04,92.0
2022-08-05,90.0
2022-08-06,62.0
2022-08-07,63.0
2022-08-08,89.0
2022-08-09,91.0
2022-08-10,93.0
2022-08-11,93.0
2022-08-12,85.0
2022-08-13,65.0
2022-08-14,62.0
2022-08-15,93.0
2022-08-16,98.0
2022-08-17,92.0
2022-08-18,94.0
2022-08-19,91.0
2022-08-20,62.0
2022-08-21,63.0
2022-08-22,95.0
2022-08-23,96.0
2022-08-24,91.0
2022-08-25,94.0
2022-08-26,97.0
2022-08-27,63.0
2022-08-28,63.0
2022-08-29,96.06818181818181
2022-08-30,96.06818181818181
2022-08-31,94.0
2022-09-01,94.0
2022-09-02,86.26136363636363
2022-09-03,58.875
2022-09-04,56.80681818181818
2022-09-05,61.97727272727273
2022-09-06,90.39772727272728
2022-09-07,92.9659090909091
2022-09-08,89.36363636363636
2022-09-09,89.86363636363636
2022-09-10,59.90909090909091
2022-09-11,55.772727272727266
2022-09-12,91.93181818181819
2022-09-13,95.0340909090909
2022-09-14,92.9659090909091
2022-09-15,97.10227272727272
2022-09-16,94.0
2022-09-17,60.44318181818181
2022-09-18,55.772727272727266
2022-09-19,95.0340909090909
2022-09-20,95.0340909090909
2022-09-21,92.9659090909091
2022-09-22,91.93181818181819
2022-09-23,87.29545454545453
2022-09-24,59.90909090909091
2022-09-25,55.272727272727266
2022-09-26,92.9659090909091
2022-09-27,95.0340909090909
2022-09-28,100.4090909090909
2022-09-29,94.0
2022-09-30,86.52272727272727
2022-10-01,59.81818181818181
2022-10-02,55.54545454545454
2022-10-03,92.93181818181817
2022-10-04,90.79545454545455
2022-10-05,86.52272727272727
2022-10-06,89.72727272727272
2022-10-07,88.6590909090909
2022-10-08,61.95454545454545
2022-10-09,56.61363636363636
2022-10-10,84.38636363636363
2022-10-11,92.93181818181817
2022-10-12,89.72727272727272
2022-10-13,89.72727272727272
2022-10-14,82.25
2022-10-15,59.81818181818181
2022-10-16,54.47727272727273
2022-10-17,88.6590909090909
2022-10-18,90.79545454545455
2022-10-19,88.6590909090909
2022-10-20,86.52272727272727
2022-10-21,85.45454545454545
2022-10-22,53.40909090909091
2022-10-23,52.340909090909086
2022-10-24,85.45454545454545
2022-10-25,85.45454545454545
2022-10-26,84.38636363636363
2022-10-27,88.6590909090909
2022-10-28,80.11363636363636
2022-10-29,54.47727272727273
2022-10-30,51.272727272727266
2022-10-31,83.31818181818181
2022-11-01,83.31818181818181
2022-11-02,86.52272727272727
2022-11-03,84.38636363636363
2022-11-04,81.18181818181817
2022-11-05,57.68181818181818
2022-11-06,48.06818181818181
2022-11-07,82.25
2022-11-08,83.31818181818181
2022-11-09,80.11363636363636
2022-11-10,83.31818181818181
2022-11-11,73.70454545454545
2022-11-12,55.54545454545454
2022-11-13,51.272727272727266
2022-11-14,86.52272727272727
2022-11-15,86.52272727272727
2022-11-16,86.52272727272727
2022-11-17,84.38636363636363
2022-11-18,84.38636363636363
2022-11-19,57.68181818181818
2022-11-20,50.20454545454545
2022-11-21,74.77272727272727
2022-11-22,77.97727272727272
2022-11-23,71.56818181818181
2022-11-24,41.65909090909091
2022-11-25,51.272727272727266
2022-11-26,49.13636363636363
2022-11-27,49.13636363636363
2022-11-28,75.8409090909091
2022-11-29,81.18181818181817
2022-11-30,76.9090909090909
2022-12-01,79.04545454545455
2022-12-02,74.77272727272727
2022-12-03,52.340909090909086
2022-12-04,47.0
2022-12-05,77.97727272727272
2022-12-06,82.25
2022-12-07,86.52272727272727
2022-12-08,86.52272727272727
2022-12-09,75.8409090909091
2022-12-10,55.54545454545454
2022-12-11,50.20454545454545
2022-12-12,82.25
2022-12-13,82.25
2022-12-14,80.11363636363636
2022-12-15,82.25
2022-12-16,77.97727272727272
2022-12-17,53.40909090909091
2022-12-18,47.0
2022-12-19,74.77272727272727
2022-12-20,79.04545454545455
2022-12-21,74.77272727272727
2022-12-22,68.36363636363636
2022-12-23,57.68181818181818
2022-12-24,41.65909090909091
2022-12-25,37.38636363636363
2022-12-26,50.20454545454545
2022-12-27,68.36363636363636
2022-12-28,71.56818181818181
2022-12-29,70.5
2022-12-30,66.22727272727272
2022-12-31,52.340909090909086
2023-01-01,45.93181818181818
2023-01-02,57.68181818181818
2023-01-03,77.97727272727272
2023-01-04,84.38636363636363
2023-01-05,83.31818181818181
2023-01-06,84.38636363636363
2023-01-07,58.75
2023-01-08,53.40909090909091
2023-01-09,85.45454545454545
2023-01-10,90.79545454545455
2023-01-11,90.79545454545455
2023-01-12,91.86363636363636
2023-01-13,85.45454545454545
2023-01-14,60.88636363636363
2023-01-15,52.340909090909086
2023-01-16,68.36363636363636
2023-01-17,89.72727272727272
2023-01-18,88.6590909090909
2023-01-19,92.93181818181817
2023-01-20,83.31818181818181
2023-01-21,56.61363636363636
2023-01-22,52.340909090909086
2023-01-23,90.79545454545455
2023-01-24,89.72727272727272
2023-01-25,86.52272727272727
2023-01-26,88.6590909090909
2023-01-27,83.31818181818181
2023-01-28,59.81818181818181
2023-01-29,52.340909090909086
2023-01-30,85.45454545454545
2023-01-31,92.93181818181817
2023-02-01,83.31818181818181
2023-02-02,84.38636363636363
2023-02-03,85.45454545454545
2023-02-04,60.88636363636363
2023-02-05,55.54545454545454
2023-02-06,87.59090909090908
2023-02-07,97.20454545454545
2023-02-08,87.59090909090908
2023-02-09,88.6590909090909
2023-02-10,88.6590909090909
2023-02-11,61.95454545454545
2023-02-12,54.47727272727273
2023-02-13,81.18181818181817
2023-02-14,91.86363636363636
2023-02-15,92.93181818181817
2023-02-16,91.86363636363636
2023-02-17,90.79545454545455
2023-02-18,63.022727272727266
2023-02-19,58.75
2023-02-20,75.8409090909091
2023-02-21,88.6590909090909
2023-02-22,87.59090909090908
2023-02-23,95.06818181818181
2023-02-24,87.59090909090908
2023-02-25,63.022727272727266
2023-02-26,59.81818181818181
2023-02-27,91.86363636363636
2023-02-28,88.6590909090909
2023-03-01,91.86363636363636
2023-03-02,87.59090909090908
2023-03-03,81.18181818181817
2023-03-04,63.022727272727266
2023-03-05,57.68181818181818
2023-03-06,83.31818181818181
2023-03-07,89.72727272727272
2023-03-08,92.93181818181817
2023-03-09,95.06818181818181
2023-03-10,86.52272727272727
2023-03-11,61.95454545454545
2023-03-12,60.88636363636363
2023-03-13,86.52272727272727
2023-03-14,88.6590909090909
2023-03-15,91.86363636363636
2023-03-16,85.45454545454545
2023-03-17,81.18181818181817
2023-03-18,59.81818181818181
2023-03-19,58.75
2023-03-20,91.86363636363636
2023-03-21,92.93181818181817
2023-03-22,92.93181818181817
2023-03-23,91.86363636363636
2023-03-24,86.52272727272727
2023-03-25,61.95454545454545
2023-03-26,61.95454545454545
2023-03-27,91.86363636363636
2023-03-28,94.0
2023-03-29,89.72727272727272
2023-03-30,88.6590909090909
2023-03-31,84.38636363636363
2023-04-01,60.88636363636363
2023-04-02,59.81818181818181
2023-04-03,95.06818181818181
2023-04-04,89.72727272727272
2023-04-05,92.93181818181817
2023-04-06,90.79545454545455
2023-04-07,82.25
2023-04-08,57.68181818181818
2023-04-09,54.47727272727273
2023-04-10,91.86363636363636
2023-04-11,95.06818181818181
2023-04-12,97.20454545454545
2023-04-13,88.6590909090909
2023-04-14,88.6590909090909
2023-04-15,64.0909090909091
2023-04-16,61.95454545454545
2023-04-17,88.6590909090909
2023-04-18,90.79545454545455
2023-04-19,91.86363636363636
2023-04-20,95.06818181818181
2023-04-21,87.59090909090908
2023-04-22,60.88636363636363
2023-04-23,60.88636363636363
2023-04-24,88.6590909090909
2023-04-25,94.0
2023-04-26,94.0
2023-04-27,90.79545454545455
2023-04-28,84.38636363636363
2023-04-29,59.81818181818181
2023-04-30,56.61363636363636
2023-05-01,90.79545454545455
2023-05-02,95.06818181818181
2023-05-03,91.86363636363636
2023-05-04,91.86363636363636
2023-05-05,86.52272727272727
2023-05-06,61.95454545454545
2023-05-07,57.68181818181818
2023-05-08,92.93181818181817
2023-05-09,97.20454545454545
2023-05-10,92.93181818181817
2023-05-11,90.79545454545455
2023-05-12,91.86363636363636
2023-05-13,60.88636363636363
2023-05-14,56.61363636363636
2023-05-15,106.81818181818181
2023-05-16,100.4090909090909
2023-05-17,99.34090909090908
2023-05-18,99.34090909090908
2023-05-19,94.0
2023-05-20,64.0909090909091
2023-05-21,64.0909090909091
2023-05-22,95.06818181818181
2023-05-23,95.06818181818181
2023-05-24,89.72727272727272
2023-05-25,98.27272727272727
2023-05-26,87.59090909090908
2023-05-27,64.0909090909091
2023-05-28,60.88636363636363
2023-05-29,61.95454545454545
2023-05-30,96.13636363636363
2023-05-31,95.06818181818181
2023-06-01,92.93181818181817
2023-06-02,91.86363636363636
2023-06-03,66.22727272727272
2023-06-04,65.1590909090909
2023-06-05,98.27272727272727
2023-06-06,94.0
2023-06-07,96.13636363636363
2023-06-08,94.0
2023-06-09,89.72727272727272
2023-06-10,66.22727272727272
2023-06-11,65.1590909090909
2023-06-12,95.06818181818181
2023-06-13,95.06818181818181
2023-06-14,94.0
2023-06-15,97.20454545454545
2023-06-16,88.6590909090909
2023-06-17,65.1590909090909
2023-06-18,58.75
2023-06-19,86.52272727272727
2023-06-20,97.20454545454545
2023-06-21,92.93181818181817
2023-06-22,88.6590909090909
2023-06-23,92.93181818181817
2023-06-24,64.0909090909091
2023-06-25,64.0909090909091
2023-06-26,94.0
2023-06-27,98.27272727272727
2023-06-28,92.93181818181817
2023-06-29,97.20454545454545
2023-06-30,86.52272727272727
2023-07-01,64.0909090909091
2023-07-02,59.81818181818181
2023-07-03,76.9090909090909
2023-07-04,61.95454545454545
2023-07-05,94.0
2023-07-06,92.93181818181817
2023-07-07,92.93181818181817
2023-07-08,65.1590909090909
2023-07-09,59.81818181818181
2023-07-10,87.59090909090908
2023-07-11,88.6590909090909
2023-07-12,91.86363636363636
2023-07-13,92.93181818181817
2023-07-14,90.79545454545455
2023-07-15,64.0909090909091
2023-07-16,61.95454545454545
2023-07-17,89.72727272727272
2023-07-18,82.25
2023-07-19,85.45454545454545
2023-07-20,81.18181818181817
2023-07-21,77.97727272727272
2023-07-22,60.88636363636363
2023-07-23,59.81818181818181
2023-07-24,83.31818181818181
2023-07-25,81.18181818181817
2023-07-26,82.25
2023-07-27,79.04545454545455
2023-07-28,79.04545454545455
2023-07-29,60.88636363636363
2023-07-30,55.54545454545454
2023-07-31,80.11363636363636
2023-08-01,80.11363636363636
2023-08-02,81.18181818181817
2023-08-03,80.11363636363636
2023-08-04,81.18181818181817
2023-08-05,56.61363636363636
2023-08-06,56.61363636363636
2023-08-07,83.31818181818181
2023-08-08,82.25
2023-08-09,84.38636363636363
2023-08-10,77.97727272727272
2023-08-11,82.25
2023-08-12,53.40909090909091
2023-08-13,56.61363636363636
2023-08-14,80.11363636363636
2023-08-15,83.31818181818181
2023-08-16,87.59090909090908
2023-08-17,86.52272727272727
2023-08-18,81.18181818181817
2023-08-19,60.88636363636363
2023-08-20,58.75
2023-08-21,88.6590909090909
2023-08-22,89.72727272727272
2023-08-23,84.38636363636363
2023-08-24,84.38636363636363
2023-08-25,80.11363636363636
2023-08-26,56.61363636363636
2023-08-27,54.47727272727273
2023-08-28,85.45454545454545
2023-08-29,86.52272727272727
2023-08-30,81.18181818181817
2023-08-31,87.59090909090908
2023-09-01,81.18181818181817
2023-09-02,54.47727272727273
2023-09-03,51.272727272727266
2023-09-04,53.40909090909091
2023-09-05,88.6590909090909
2023-09-06,82.25
2023-09-07,84.38636363636363
2023-09-08,79.04545454545455
2023-09-09,55.54545454545454
2023-09-10,50.20454545454545
2023-09-11,82.25
2023-09-12,83.31818181818181
2023-09-13,82.25
2023-09-14,85.45454545454545
2023-09-15,77.97727272727272
2023-09-16,54.47727272727273
2023-09-17,50.20454545454545
2023-09-18,80.11363636363636
2023-09-19,80.11363636363636
2023-09-20,81.18181818181817
2023-09-21,85.45454545454545
2023-09-22,80.11363636363636
2023-09-23,55.54545454545454
2023-09-24,52.340909090909086
2023-09-25,81.18181818181817
2023-09-26,79.04545454545455
2023-09-27,81.18181818181817
2023-09-28,82.25
2023-09-29,74.77272727272727
2023-09-30,53.40909090909091
2023-10-01,47.0
2023-10-02,80.11363636363636
2023-10-03,77.97727272727272
2023-10-04,83.31818181818181
2023-10-05,77.97727272727272
2023-10-06,76.9090909090909
2023-10-07,55.54545454545454
2023-10-08,50.20454545454545
2023-10-09,76.9090909090909
2023-10-10,83.31818181818181
2023-10-11,85.45454545454545
2023-10-12,79.04545454545455
2023-10-13,75.8409090909091
2023-10-14,54.47727272727273
2023-10-15,50.20454545454545
2023-10-16,76.9090909090909
2023-10-17,75.8409090909091
2023-10-18,76.9090909090909
2023-10-19,79.04545454545455
2023-10-20,74.77272727272727
2023-10-21,51.272727272727266
2023-10-22,48.06818181818181
2023-10-23,75.8409090909091
2023-10-24,76.9090909090909
2023-10-25,76.9090909090909
2023-10-26,76.9090909090909
2023-10-27,73.70454545454545
2023-10-28,49.13636363636363
2023-10-29,43.79545454545454
2023-10-30,74.77272727272727
2023-10-31,74.77272727272727
2023-11-01,74.77272727272727
2023-11-02,71.56818181818181
2023-11-03,70.5
2023-11-04,48.06818181818181
2023-11-05,45.93181818181818
2023-11-06,74.77272727272727
2023-11-07,79.04545454545455
2023-11-08,74.77272727272727
2023-11-09,74.77272727272727
2023-11-10,67.29545454545455
2023-11-11,50.20454545454545
2023-11-12,45.93181818181818
2023-11-13,71.56818181818181
2023-11-14,73.70454545454545
2023-11-15,76.9090909090909
2023-11-16,71.56818181818181
2023-11-17,70.5
2023-11-18,51.272727272727266
2023-11-19,44.86363636363636
2023-11-20,68.36363636363636
2023-11-21,68.36363636363636
2023-11-22,60.88636363636363
2023-11-23,40.590909090909086
2023-11-24,42.72727272727273
2023-11-25,43.79545454545454
2023-11-26,43.79545454545454
2023-11-27,71.56818181818181
2023-11-28,71.56818181818181
2023-11-29,70.5
2023-11-30,71.56818181818181
2023-12-01,67.29545454545455
2023-12-02,47.0
2023-12-03,43.79545454545454
2023-12-04,73.70454545454545
2023-12-05,79.04545454545455
2023-12-06,79.04545454545455
2023-12-07,74.77272727272727
2023-12-08,77.97727272727272
2023-12-09,50.20454545454545
2023-12-10,44.86363636363636
2023-12-11,79.04545454545455
2023-12-12,80.11363636363636
2023-12-13,81.18181818181817
2023-12-14,70.5
2023-12-15,71.56818181818181
2023-12-16,48.06818181818181
2023-12-17,44.86363636363636
2023-12-18,70.5
2023-12-19,68.36363636363636
2023-12-20,69.43181818181817
2023-12-21,65.1590909090909
2023-12-22,57.532769556025364
2023-12-23,45.571617336152215
2023-12-24,39.323995771670184
2023-12-25,35.01400634249471
2023-12-26,53.657505285412256
2023-12-27,61.842758985200845
2023-12-28,60.873942917547566
2023-12-29,58.93631078224101
2023-12-30,46.00634249471459
2023-12-31,42.665169133192386
2024-01-01,41.69635306553911
2024-01-02,68.52510570824523
2024-01-03,70.46273784355179
2024-01-04,72.40036997885835
2024-01-05,70.46273784355179
2024-01-06,47.40988372093023
2024-01-07,46.00634249471459
2024-01-08,69.49392177589851
2024-01-09,70.46273784355179
2024-01-10,74.77272727272727
2024-01-11,74.77272727272727
2024-01-12,66.58747357293868
2024-01-13,49.34751585623678
2024-01-14,44.06871035940803
2024-01-15,57.532769556025364
2024-01-16,71.86627906976744
2024-01-17,78.11390063424946
2024-01-18,73.803911205074
2024-01-19,63.24630021141648
2024-01-20,48.91279069767441
2024-01-21,44.34196617336152
2024-01-22,73.90327695560254
2024-01-23,73.03382663847779
2024-01-24,78.2505285412262
2024-01-25,75.642177589852
2024-01-26,71.29492600422832
2024-01-27,53.90591966173361
2024-01-28,47.81976744186046
2024-01-29,77.38107822410147
2024-01-30,79.98942917547568
2024-01-31,80.85887949260041
2024-02-01,80.85887949260041
2024-02-02,77.38107822410147
2024-02-03,52.16701902748414
2024-02-04,49.55866807610993
2024-02-05,79.11997885835095
2024-02-06,79.98942917547568
2024-02-07,83.46723044397461
2024-02-08,80.85887949260041
2024-02-09,79.98942917547568
2024-02-10,55.64482029598308
2024-02-11,46.08086680761099
2024-02-12,70.42547568710359
2024-02-13,80.85887949260041
2024-02-14,86.07558139534883
2024-02-15,82.59778012684988
2024-02-16,78.2505285412262
2024-02-17,53.036469344608875
2024-02-18,51.2975687103594
2024-02-19,73.90327695560254
2024-02-20,84.33668076109936
2024-02-21,85.20613107822409
2024-02-22,81.72832980972515
2024-02-23,79.98942917547568
2024-02-24,53.036469344608875
2024-02-25,51.2975687103594
2024-02-26,82.59778012684988
2024-02-27,76.51162790697674
2024-02-28,76.51162790697674
2024-02-29,78.2505285412262
2024-03-01,75.642177589852
2024-03-02,51.2975687103594
2024-03-03,50.42811839323467
2024-03-04,79.98942917547568
2024-03-05,80.85887949260041
2024-03-06,77.38107822410147
2024-03-07,78.2505285412262
2024-03-08,73.90327695560254
2024-03-09,53.036469344608875
2024-03-10,50.42811839323467
2024-03-11,78.2505285412262
2024-03-12,79.11997885835095
2024-03-13,74.77272727272727
2024-03-14,77.38107822410147
2024-03-15,79.11997885835095
2024-03-16,53.036469344608875
2024-03-17,48.689217758985194
2024-03-18,78.2505285412262
2024-03-19,78.2505285412262
2024-03-20,79.11997885835095
2024-03-21,78.2505285412262
2024-03-22,73.90327695560254
2024-03-23,52.16701902748414
2024-03-24,49.55866807610993
2024-03-25,73.90327695560254
2024-03-26,80.85887949260041
2024-03-27,80.85887949260041
2024-03-28,76.51162790697674
2024-03-29,66.94767441860465
2024-03-30,46.950317124735726
2024-03-31,45.21141649048625
2024-04-01,74.77272727272727
2024-04-02,80.85887949260041
2024-04-03,79.98942917547568
2024-04-04,79.11997885835095
2024-04-05,77.38107822410147
2024-04-06,52.16701902748414
2024-04-07,50.42811839323467
2024-04-08,76.51162790697674
2024-04-09,81.72832980972515
2024-04-10,78.2505285412262
2024-04-11,76.51162790697674
2024-04-12,76.51162790697674
2024-04-13,53.036469344608875
2024-04-14,50.42811839323467
2024-04-15,79.11997885835095
2024-04-16,80.85887949260041
2024-04-17,77.38107822410147
2024-04-18,78.2505285412262
2024-04-19,76.51162790697674
2024-04-20,53.036469344608875
2024-04-21,48.689217758985194
2024-04-22,82.59778012684988
2024-04-23,79.98942917547568
2024-04-24,81.72832980972515
2024-04-25,79.11997885835095
2024-04-26,71.29492600422832
2024-04-27,52.16701902748414
2024-04-28,51.2975687103594
2024-04-29,76.51162790697674
2024-04-30,81.72832980972515
2024-05-01,74.77272727272727
2024-05-02,78.2505285412262
2024-05-03,75.642177589852
2024-05-04,50.42811839323467
2024-05-05,50.42811839323467
2024-05-06,80.85887949260041
2024-05-07,82.59778012684988
2024-05-08,80.85887949260041
2024-05-09,82.59778012684988
2024-05-10,79.98942917547568
2024-05-11,51.2975687103594
2024-05-12,49.55866807610993
2024-05-13,85.20613107822409
2024-05-14,84.33668076109936
2024-05-15,80.85887949260041
2024-05-16,81.72832980972515
2024-05-17,86.07558139534883
2024-05-18,53.90591966173361
2024-05-19,51.2975687103594
2024-05-20,81.72832980972515
2024-05-21,83.46723044397461
2024-05-22,79.11997885835095
2024-05-23,77.38107822410147
2024-05-24,74.77272727272727
2024-05-25,51.2975687103594
2024-05-26,53.036469344608875
2024-05-27,58.25317124735729
2024-05-28,82.59778012684988
2024-05-29,83.46723044397461
2024-05-30,85.20613107822409
2024-05-31,78.2505285412262
2024-06-01,53.90591966173361
2024-06-02,56.51427061310782
2024-06-03,80.85887949260041
2024-06-04,80.85887949260041
2024-06-05,81.72832980972515
2024-06-06,79.11997885835095
2024-06-07,73.90327695560254
2024-06-08,54.77536997885834
2024-06-09,52.16701902748414
2024-06-10,79.98942917547568
2024-06-11,82.59778012684988
2024-06-12,84.33668076109936
2024-06-13,79.98942917547568
2024-06-14,75.642177589852
2024-06-15,53.036469344608875
2024-06-16,50.42811839323467
2024-06-17,78.2505285412262
2024-06-18,78.2505285412262
2024-06-19,73.03382663847779
2024-06-20,79.98942917547568
2024-06-21,74.77272727272727
2024-06-22,55.64482029598308
2024-06-23,54.77536997885834
2024-06-24,82.59778012684988
2024-06-25,78.2505285412262
2024-06-26,74.77272727272727
2024-06-27,77.38107822410147
2024-06-28,75.642177589852
2024-06-29,53.90591966173361
2024-06-30,49.55866807610993
2024-07-01,78.2505285412262
2024-07-02,74.77272727272727
2024-07-03,74.77272727272727
2024-07-04,51.2975687103594
2024-07-05,63.4698731501057
2024-07-06,48.689217758985194
2024-07-07,51.2975687103594
2024-07-08,79.98942917547568
2024-07-09,75.642177589852
2024-07-10,79.98942917547568
2024-07-11,79.98942917547568
2024-07-12,73.03382663847779
2024-07-13,51.2975687103594
2024-07-14,46.950317124735726
2024-07-15,73.90327695560254
2024-07-16,75.642177589852
2024-07-17,77.38107822410147
2024-07-18,76.51162790697674
2024-07-19,73.03382663847779
2024-07-20,51.2975687103594
2024-07-21,47.81976744186046
2024-07-22,74.77272727272727
2024-07-23,75.642177589852
2024-07-24,76.51162790697674
2024-07-25,77.38107822410147
2024-07-26,73.03382663847779
2024-07-27,50.42811839323467
2024-07-28,48.689217758985194
2024-07-29,76.51162790697674
2024-07-30,77.38107822410147
2024-07-31,78.2505285412262
2024-08-01,74.77272727272727
2024-08-02,73.90327695560254
2024-08-03,52.16701902748414
2024-08-04,50.42811839323467
2024-08-05,73.90327695560254
2024-08-06,75.642177589852
2024-08-07,78.2505285412262
2024-08-08,74.77272727272727
2024-08-09,73.03382663847779
2024-08-10,46.950317124735726
2024-08-11,53.036469344608875
2024-08-12,79.98942917547568
2024-08-13,78.2505285412262
2024-08-14,86.94503171247356
2024-08-15,80.85887949260041
2024-08-16,77.38107822410147
2024-08-17,54.77536997885834
2024-08-18,53.22414136932251
2024-08-19,82.38490036652966
2024-08-20,83.50439236347711
2024-08-21,85.05860951898691
2024-08-22,81.9501752079673
2024-08-23,77.72224890000022
2024-08-24,54.343633366269955
2024-08-25,50.55043221686525
2024-08-26,79.7111912140724
2024-08-27,81.9501752079673
2024-08-28,83.93911752203948
2024-08-29,80.83068321101985
2024-08-30,76.60275690305278
2024-08-31,47.87672306440798
2024-09-01,46.75723106746054
2024-09-02,52.10464937237506
2024-09-03,81.9501752079673
2024-09-04,86.17810151593437
2024-09-05,79.7111912140724
2024-09-06,75.04853974754296
2024-09-07,46.75723106746054
2024-09-08,46.75723106746054
2024-09-09,73.92904775059552
2024-09-10,79.27646605551004
2024-09-11,79.7111912140724
2024-09-12,83.06966720491474
2024-09-13,75.48326490610532
2024-09-14,50.98515737542761
2024-09-15,44.083521915003274
2024-09-16,80.83068321101985
2024-09-17,84.91108795974975
2024-09-18,83.5415542829796
2024-09-19,79.43295325266912
2024-09-20,78.06341957589898
2024-09-21,50.672746040495824
2024-09-22,46.56414501018535
2024-09-23,78.06341957589898
2024-09-24,79.43295325266912
2024-09-25,78.06341957589898
2024-09-26,82.17202060620944
2024-09-27,73.9548185455885
2024-09-28,52.04227971726598
2024-09-29,47.93367868695551
2024-09-30,76.69388589912882
2024-10-01,78.06341957589898
2024-10-02,76.69388589912882
2024-10-03,78.06341957589898
2024-10-04,79.43295325266912
